,search_link,user_name,user_handle,tweet_date,timestamp,tweet_content,replies,retweets,likes,app
174,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,Pradhyum patidar,/Pradhumpatidar1,Jun 15,2023-06-15 06:58:19+00:00,"Start your health cover with Niva Bupa ReAssure 2.o today!
30 Minute cashless claims processing
More Details:  
Call Now: 099934 88836
 #healthylifestyle    #NivaBupaHealthInsurance    #HealthyHabits   #Insurance   #clam   #healthinsuranceplan",1,,2,niva
175,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,NivaBupa,/Niva_Bupa,Jul 20,2023-07-20 06:30:00+00:00,"As cases decline, don’t let your guard down. Stay proactive in the fight against  #COVID19  by getting a booster dose to protect yourself and your loved ones.

  #NivaBupaHealthInsurance    #HealthInsurance",8,,4,niva
176,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,Surya Kant Bhadani,/bhadani_surya,May 6,2023-05-06 13:50:33+00:00,"#NivaBupaHealthInsurance    #HealthInsurance 
 #ZindagiKoClaimKarLe   #ReAssure2",,,,niva
177,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,Policybazaar,/policybazaar,Feb 18,2023-02-18 14:11:47+00:00,"(2/2)This day was dedicated to helping policyholders whose claims had been stuck for months. We take great pride in the fact that at this event, through the initiative, policyholders got their solution on the spot.

 #Policybazaar   #ClaimSamadhaanDiwas    #NivaBupaHealthInsurance",7,1,2,niva
178,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,George Jacob,/GeorgeJ74340958,Feb 6,2023-02-06 06:35:18+00:00,"Got email from Rohit, Officer Grievance Redressal Team requesting for NEFT details for refund of Rs 56779 because of cancellation of policy 32170421202200 token number 01-23-015201_10237361. NEFT details given. Amount so far not refunded
  #NivaBupaHealthInsurance    #HealthInsurance",,,,niva
179,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,EquityBulls.com,/equitybulls,Jul 7,2023-07-07 09:13:53+00:00,"Innokaiz India Ltd receives orders worth Rs. 1.18 crores from NivaBupa Health Insurance Company Ltd

 #InnokaizIndia   #INE0LDI01022   #Advertising   #Media   #OrderWin    #NivaBupaHealthInsurance    
",,,5,niva
180,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,NivaBupa,/Niva_Bupa,Jul 3,2023-07-03 07:11:17+00:00,"How will it be a bon voyage if you lose your baggage?  Secure your trip with Travel Assure aur banao  #HarTripSuperhit .
Visit the link to know more:  
  #NivaBupaHealthInsurance    #travel   #TravelAssure",10,,2,niva
181,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,NivaBupa,/Niva_Bupa,Jun 29,2023-06-29 05:30:00+00:00,"The smallest of things can make or break your vacation. Secure your trip with TravelAssure aur banao  #HarTripSuperhit .

Visit the link to know more:  
  #NivaBupaHealthInsurance    #travel   #TravelAssure",8,,3,niva
182,https://twitter.com/search?q=%23NivaBupaHealthinsurance&src=typed_query&f=top,Lokesh Patidar,/gami_lokesh,Jun 15,2023-06-15 06:44:31+00:00,"Start your health cover with Niva Bupa ReAssure 2.o today!
30 Minute cashless claims processing
More Details:  
Call Now: 099934 88836
 #healthylifestyle    #NivaBupaHealthInsurance    #HealthyHabits   #Insurance   #clam   #healthinsuranceplan",1,,2,niva
183,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Sabeel.,/MrDuke_,"Jan 28, 2020",2020-01-28 08:25:28+00:00,Hello Sir i have been hearing this from past 1 month. I don’t want your   #FastTag   i can get from  #Airtel    #HDFC   within 1 day. You guys are just bluffing and giving false information     #FastTag    #paytmchorhai,,,,HDFC
184,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Gopal Mishra,/TheGopalMishra,"Sep 10, 2020",2020-09-10 15:10:56+00:00,"  
None of the UPI payments reflecting to my   #HDFC     #FastTag    account. Tried using multiple apps including ur very own  #PayZapp  but it is not allowing me to do rch for more than 50rs at once and now giving kyc error (I'm ikyc verified user).

 ",1,,,HDFC
185,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,amit kumar yadav,/aky023,Feb 22,2023-02-22 10:37:26+00:00,"Fraud at Toll Plaza 
 #NHAI 
  #fasttag  
 #nitingadkari 
  #HDFC  

Instead of being balanced Rs. 941, 
NHAI fasttage charged me Rs 170 cash with Rs 95 Penalty.",1,,1,HDFC
186,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Aman Chawla #HarHaathThaila,/amandchawla,"Dec 17, 2019",2019-12-17 06:31:18+00:00,"#HDFC     #fasttag   recharge having problem, sites crashes in between during process.
",1,1,,HDFC
187,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Yogesh Gupta,/ImYCGupta,"Feb 12, 2020",2020-02-12 09:37:06+00:00,"  
      Very pathetic service... It's been 3months I am waiting for refund but these guys just keep asking time and doing nothing and showing no progress...
 #ByCotthdfcfasttag    #fasttag    #hdfcbank    #hdfc",,1,,HDFC
188,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Himanshu Yadav,/YadavHimanshuR,"Jul 5, 2020",2020-07-05 10:23:27+00:00,#HDFC   and   #fasttag   doing fraud. He is telling me to deduct my remaining bank amount. Both selling our data. Please don't use. ,1,,1,HDFC
189,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Sivakumar S,/sivasskumar,"Aug 5, 2021",2021-08-05 14:13:42+00:00,Fastag sucks. I had to get a duplicate as my windshield had cracked. Now a duplicate takes a week to get. Other banks will not provide duplicates at toll plazas. Cancel takes 3 days. So no new tag from another bank. End I have to pay double cash to tolls.   #hdfc     #fasttag    #nhai,1,,1,HDFC
190,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Rahul,/Rahul_Yadav21,"Mar 27, 2022",2022-03-27 10:01:51+00:00,"#fasttag     #hdfc        I am struggling with fast tag service pathetic, I have paid already but balance is zero checked history as well but no clue, 0 support, fully fed up  #needhelp",1,,1,HDFC
191,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,vasudevan,/vasudevankaspa,Apr 21,2023-04-21 07:50:48+00:00," I demand immediate action on my new fast tag request (TN02AD2580). It's been 10 days since payment was made but no dispatch yet. Toll payments are doubling up, causing me financial loss and time. Take responsibility for negligence and delay.   #HDFC     #fasttag    #negligence",,,,HDFC
192,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,JackOfAll ,/ChuhaBillii,"Dec 11, 2019",2019-12-11 17:40:08+00:00,"Hello team, any updates on the status of fasttag application. In case   #hdfc   is not able to handle then let me know, will move on to other better bank for  #fastag    #Fasttag  . Such luck of support is highly unexpected from  #hdfcbank  .  #hdfcfastag  @NHAISocialmedia.",,,1,HDFC
193,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Aniruddha,/Aniruddha10485,"Dec 17, 2019",2019-12-17 07:29:40+00:00,I have got new   #hdfc     #fasttag   account created. When I tried to login by forgot password nothing happens. Tried calling customer care but they are always busy.  This is really frustrating as I have been trying to login for 1 week with no success.     #hdfcfastag   #hdfcbank   #hdf,1,,,HDFC
194,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Anmol Soni,/AnmolSo76798554,"Feb 15, 2021",2021-02-15 11:26:14+00:00,"Called today again to HDFC Fastag helpline to speak to senior executive but they denied and again didn't solve the problem of Vehicle registration number update on Fastag. 
  #HDFC    #FASTag    #FastTag  
    
DON'T GO WITH HDFC FASTAG..",,,,HDFC
195,https://twitter.com/search?q=%23hdfc%20%23fasttag&src=typed_query&f=top,Shubham,/Shubhr58,Jul 25,2023-07-25 14:42:00+00:00,"#NoSolution   #NHAI    #fastTag     #HDFC      #Tollnaka   #TollPlaza   
18 Days Gone No Solution From respected authority.
HDFC Issue Ticket - 694132",2,,,HDFC
196,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,Finnquest_com,/FinquestI,"Jun 28, 2021",2021-06-28 11:37:25+00:00,"NAVI Insurance has come up with an EMI option which will bring more people I to the system. Check it out if this seems relevant and interesting for you.

 #financialplanning   #insurance   #healthinsurance   #insuranceclaim   #healthinsuranceforall    #navigeneralinsurance",,,,navigeneralinsurance
197,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,Ranjan Dutt,/rdx_75,"Apr 10, 2021",2021-04-10 13:18:37+00:00,Sirf 2 minute is all you need. There are no 'WALLS' to climb...we guarantee!!  #IndiraNagarKaGunda   #Dravid   #Trendjacking   #NaviHealth   #trendingnow    #NaviGeneralInsurance,,,,navigeneralinsurance
198,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,NFAPost,/TheNFAPost,"Jun 14, 2021",2021-06-14 15:12:44+00:00,"Navi General Insurance Launches Subscription-based Health Insurance Through Monthly EMIs   
@naviinsurance     #navigeneralinsurance  
 #navi   #insurance   #emi",,,,navigeneralinsurance
199,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,The Banking & Finance Post,/BFSIPost,"Jun 18, 2020",2020-06-18 12:15:46+00:00,#Flipkart  co-founder  #SachinBansal ’s   #NaviGeneralInsurance   has fired 40 employees and also reviewing the future plans of the firm. The layoffs have brought down the strength of the  #insurance  company of 163 employees by one-fourth.  #EletsBFSI,,2,4,navigeneralinsurance
200,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,Investment Guru India,/InvGurInd,"Aug 10, 2022",2022-08-10 09:27:14+00:00," Appoints Sumithasri Eranti Venkataramagupta as Chairperson

 
 #Industry   #AvivaIndia   #SumithasriErantiVenkataramagupta    #NaviGeneralInsurance    #Investmentguruindia  ",,,,navigeneralinsurance
201,https://twitter.com/search?q=%23navigeneralinsurance&src=typed_query&f=top,ET Hindi,/ETHindi,"Jun 15, 2021",2021-06-15 10:52:32+00:00,"मंथली ईएमआई पर भी मिल रहा है हेल्थ इंश्योरेंस, जानें कहां
 #HealthInsurance    #NaviGeneralInsurance    
",,1,5,navigeneralinsurance
202,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,Aerospike,/aerospikedb,"Oct 12, 2018",2018-10-12 01:53:52+00:00,#Aerospike  provides customers with real-time transaction and analysis processing to fight fraudulent payments and provide identity verification in real-time.    #Fraud    #DigitalPayments     #Risk,,7,3,Digital Payments
203,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,ITLThoughtLeadership,/ITLupdates,"Apr 8, 2022",2022-04-08 14:42:51+00:00,"It’s Time to Reimagine Digital Payments

 

by Karen Furtado

 #insurance   #insurers   #policy   #claims   #claimsmanagement    #risk    #claimshandling   #insuranceindustry   #digitization   #customers   #paymentsolutions   #paymentprocessing    #digitalpayments    #insuranceclaims",,,2,Digital Payments
204,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,Fime,/FIMEnews,"Jun 14, 2019",2019-06-14 09:04:00+00:00,"#FIMEnews  | We’re evolving alongside the global  #payments  industry.  #FIMETestFactory4 .0, the first   #digitalpayments   testing  #platform , accelerates the  #testing  process without compromising on   #risk  . Find out more:    #FIMETestFactory",,,1,Digital Payments
205,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,Talking Tech,/TalkingTech_CC,"Sep 2, 2020",2020-09-02 15:30:52+00:00,"Our CC partners Monica Sah and Sam Ward are talking   #digitalpayments   with RUSI today, joined by   and Markus Jacobsson   #risk    #law   #moderndeterrence",,1,1,Digital Payments
206,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,Stanley Epstein,/StanleyEpstein,"Jul 24, 2020",2020-07-24 17:06:00+00:00,Study  #Online   #Training : Key Elements in Managing Operational   #Risk   -  #CPE  credits    10% Discount with code CITADEL10  #Banking   #CreditUnions   #Finance   #MobileApps   #Payments   #MobilePayments    #DigitalPayments    #Blockchain   #Cryptocurrency   #covid19   #onlinetraining,,,,Digital Payments
207,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,Stanley Epstein,/StanleyEpstein,Apr 14,2023-04-14 15:11:00+00:00,#AI  Helps  #Banks  and Merchants Fill   #DigitalPayments     #Risk   Management Gap -     via ,,,1,Digital Payments
208,https://twitter.com/search?q=%23digitalpayments%20%23risk&src=typed_query&f=top,IT Finanzmagazin,/ITFinanzmagazin,"Oct 30, 2018",2018-10-30 14:14:28+00:00,"""Was passiert, wenn  #Betrüger  eine KI einsetzen?""', fragt Dirk Mayer (  #Risk    #Ident ) - Antwort: ""Das ist gar nicht gut, den Prozesse sind nicht abschließend definiert.""   #digitalpayments",,,1,Digital Payments
209,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Shalini,/Shalini13127732,"Aug 23, 2019",2019-08-23 06:29:04+00:00,Open Letter to  #Sundarpichai  to stop  #Fraudulent  to misuse the flaws of   #GooglePay   app design.  My experience where Gpay could save me from this   #fraud   if it was having some more valid verification points. Suggessions attached to make Gpay a better & more  #Secureapp .  #cybercrime,,,,googlepay
210,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Gaurav Gupta,/techybygaurav,"Dec 13, 2020",2020-12-12 19:11:51+00:00," Check this post
      #fraud    #googlepaygoindia  abhisehk Choudhary, he is a fraudial , be aware of this Scammer his no. 8559953633   #GooglePay",,,2,googlepay
211,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,SherbahadurKing,/Neha20376535,"Mar 16, 2021",2021-03-16 16:37:25+00:00,"#gpayindia    #GooglePay    #GooglePayIndia   #chor    #fraud   Google pay teams kindly refund me my money Which never got credited to recipient, i will request  #cybercrime   #RBI   to look into this small scake scam of  #Gpay",,1,,googlepay
212,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,IamCheated. com,/iamcheated1,"May 18, 2019",2019-05-18 04:37:20+00:00,"Must Read | How a man lost Rs 30,000 on Google Pay? :  
  #googlepay     #fraud    #fraudulent   #cybercrime   #cybersecurity   #transactions   #SaturdayMotivation",,1,,googlepay
213,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,aayush,/MiolPubg,"Sep 23, 2019",2019-09-23 12:08:56+00:00,"Plz everyone help me mere sath fraud hua he 25000 ka 
Google pay se otp mag ke paise nikl lea kisi ne plz retweet jrur krna plz.
  #GooglePay  
 #RBI   #cyberdost    #fraud",,,,googlepay
214,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Todd Bohely FC,/RohitSawant09,"Dec 4, 2019",2019-12-04 11:59:08+00:00,First return the money which you have with you as a failed transaction. You don't refund failed transaction amount and then give out cashback   #fraud    #scam   #cheat    #GooglePay,2,,5,googlepay
215,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Tushar Dalavi,/TusharDalavi5,"Jul 30, 2022",2022-07-30 14:19:42+00:00,"Today, three years later, Google Pay still doesn't solve my problem. 22000 thousand rupees are stuck. Google Pay is a fake amp and they've cheated on me. Avoid calling. However, I want to solve my problem soon .. . #Gpay    #googlepay     #fraud    #frodgooglepay    #fraud    #Gpay",2,,,googlepay
216,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Joshua D'souza,/TheJoshuaDsouza,"Aug 1, 2019",2019-08-01 06:14:20+00:00,#Olx  has already flashed a safety Tip for UPI payments on the app. Do not enter UPI pin for receiving payments. It’s a fraud alert. Well done  .       #googlepay    #scamalert   #fraudalert    #fraud    #scam   #modusoperandi   #exposed   #paytm   #truecaller   #scamster,2,,1,googlepay
217,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Rajkumar Jain,/Rajkuma82139916,"Aug 17, 2019",2019-08-16 23:05:06+00:00,"#GooglePay     #fraud    #DigitalIndia   #DigitalMarketing   #laws   #NarendraModi  
This is my first tweet, I had opened the account once on twitter in 2009 but it felt not useful during that time because the net was not good N the device also was not smart that much. So, I didn't used it.",1,1,,googlepay
218,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Pushkar,/pushkarkeshri,"Jun 18, 2021",2021-06-17 19:56:27+00:00,"#paytm   #cheaters    #GooglePay    #Cheaters   #not   #helping   #customers  in case   #fraud   asking  #users  to check  #banks . Their  #system  not  #robust   #enough .  #Avoid  using  #apps .  #fake   #UPIS  are created using their  #apps . 
 #so   #many   #loopholes  in  #system . 

.",1,,2,googlepay
219,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Lee,/thewhatifgirl,"May 19, 2022",2022-05-18 22:02:52+00:00,"Google won't refund this even though I have received nothing for the amount they charged me, twice now. I had to cancel my card to stop charges.  #Google    #GooglePay     #fraud   ",1,,,googlepay
220,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,gunjan chauhan,/chauhangunjan1,"Dec 1, 2019",2019-12-01 06:54:57+00:00,"#GooglePay     #fraud   #googlepayfraud#Beaware#noresponsibility
If you are purchasing anything from Googlepay platform than they are not responsible for any kind of fraud from there vendors the best they can do is...I m sorry but we can't help u & ultimately a passing the parcel game",1,,,googlepay
221,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Prakash Verma,/prakashv_2312,"Jul 25, 2020",2020-07-25 11:11:30+00:00,"Team   please look into this, the fraudsters are promoting themselves on google search ads using fake Google Pay Customer care numbers. Getting people transfer money to their account. Please get these ads down.
  #fraud    #scam    #GooglePay    #Google",,,,googlepay
222,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Nir Valtman,/ValtmaNir,"Dec 29, 2018",2018-12-29 15:12:26+00:00,"PNC pilots a credit card with dynamic CVV to prevent   #fraud  .  #ApplePay  and   #GooglePay   already have a solution, so I’m wondering what motivates a company to spend at least 7X on each card to prevent fraud.

 #creditcards   #onlineretail   #onlinefraud",,,1,googlepay
223,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,India.com,/indiacom,"Jun 26, 2022",2022-06-26 16:09:55+00:00,Beware Of New Fraud; Full Details Inside.  #electricity    #Fraud    #electricity   #scam   #ScamAlert   #Scammer   #scammers   #WhatsApp   #payments    #GooglePay    #SocialMedia   #TeamViewer   #Police   #Twitter   #cybersecurity   #CyberAttack   #telecom   #Jio   #MumbaiPolice,,,1,googlepay
224,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Stanley Epstein,/StanleyEpstein,"Nov 17, 2021",2021-11-17 17:07:00+00:00,"Security researcher: Flaw in  #ApplePay ,  #SamsungPay  and   #GooglePay   makes   #fraud   easy for thieves   via    #cybersecurity",,1,,googlepay
225,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Rohit Gandhi,/rohitgandhi_,"Nov 26, 2019",2019-11-26 05:44:08+00:00,I just got a message from somebody who had broken into the account of one of my parents friend asking for money. Which is just not possible. They were asking for money on   #GooglePay  . The safety and verification on these platforms is weak and we have to be careful.   #fraud,1,,3,googlepay
226,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,TV9 Kannada,/tv9kannada,"Aug 19, 2019",2019-08-19 04:04:46+00:00,"Man Cheated Over Rs 1 Lakh In The Name Of Google Pay 

Video Link ►  

ಗೂಗಲ್‌ ಪೇ ಹೆಸರಲ್ಲಿ 1 ಲಕ್ಷ ರೂ. ವಂಚನೆ

  #GooglePay     #Fraud    #OnlineScam   #InternetFraud   #UPI   #Nelamangala   #KannadaNews   #TV9Kannada",,,3,googlepay
227,https://twitter.com/search?q=%23GooglePay%20%23Fraud&src=typed_query&f=top,Richa Pathak | Digital Marketer | Trainer,/richapathak_dm,"Sep 7, 2020",2020-09-07 05:52:23+00:00, A fraud happened in my account. Somebody unethically stole the amount from my account to his Google Pay number. Please take the necessary action. We have his phone number and transaction ID. Please help.   #GooglePay     #fraud,1,,,googlepay
228,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Janak Keshriya,/jskeshriya,Aug 12,2023-08-12 06:38:54+00:00,"We had asked information under  #RTIAct  to  #National   #Highway  authority   #NHAI   regarding any  #Circular  for collecting Double  #Toll  for No   #FastTag   & Total amount Collected.

NHAI replied "" DOUBLE FEE IS CHARGE AS PER NH FEE RULE"" & Total amount collected for Non functional Fastag…  Show more",2,15,22,NHAI
229,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Pavas Bhatnagar,/pavasbh,"Feb 27, 2021",2021-02-27 15:08:02+00:00,"Stuck on Delhi-Jaipur highway for almost 2 hours now. Exact location- 21 kms to Neemrana. No police management, nothing.   #NHAI   do focus on Highway Traffic Management as well apart from collecting Toll 

  #Fasttag  
      ",2,3,,NHAI
230,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,जय माँ भारती ,/Shaan7755,"Dec 17, 2022",2022-12-17 07:43:24+00:00," unable to process any payment or add funds in   #fasttag   for payment on   #NHAI    
      what actions do you take on such banks who completely ignore customer service and we are unable to use our money and are facing harassment.",1,,,NHAI
231,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Gouri Satpathy,/GouriSatpathy,"Sep 25, 2021",2021-09-25 12:28:52+00:00,"#Fasttag      
Toll plaza near Farraka-Bagsarai.
There was link failure from plaza to bank.
I am charged double.

Whom to blame? 
 #Axisbank  or   #NHAI  
",1,,1,NHAI
232,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Attached to nothing connected to everything,/uksah,Mar 22,2023-03-22 00:12:54+00:00,"#ICICIBank 
 #IciciFastTag 
 #IciciBankFastTag 
 
 
  #NHAI  
  
This amount debited but my FastTag not recharged.
  #FastTag",1,1,,NHAI
233,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,samir pandit,/dreamzseller,"Sep 28, 2020",2020-09-28 05:45:37+00:00,"At 15 rs toll,they said no balance in the fast tag , that means we can not use this 150.  #paytm  it’s a question,why money is locked this way ?I guess millions of people with such untouchable money.  #phonepe  need better   #fasttag  .   #NHAI   must look in to this. #paytmfasttag",1,1,1,NHAI
234,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Rakesh Pandita,/NorthernPWR,"Nov 26, 2020",2020-11-26 10:32:49+00:00,"#Fasttag     #NHAI            Around ₹335 deducted from fasttag without moving a single km on 19-11-2020; 25-11-2020 & 26-11-2020.
And still not sure how this deduction is going on. Can't empty my fasttag account as ther is no options.",2,,1,NHAI
235,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Shreyas Kumar,/Shreyas67009581,"Jun 25, 2020",2020-06-25 12:10:05+00:00,#nitingadkari   #nitinjigadkari    #Nhai    #ChairmanNhai   #DrVKSingh  Sir this is really a harassment done by  #LalagangTollTaxGBNagar . Is there any rule regarding entering a Fastag lane   #Fasttag,1,2,3,NHAI
236,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Aman Chawla #HarHaathThaila,/amandchawla,"Jun 21, 2019",2019-06-21 07:27:13+00:00,"Really  

They aren't monitoring  #KherkiDaulaToll  at all    

There is traffic and chaos entire day.

Single  #FastTag  lane leads to problem every morning for office people and school going children but no solution by  #MCEPL   #NHAI 

@PdGurgaon_NHAI @NHAISocialmedia ",1,16,8,NHAI
237,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Dipesh Goyal,/dipesh_covalent,"Feb 2, 2020",2020-02-02 06:43:53+00:00,"#FastTag     #NHAI    Got charged double at UTHAMAN. Barrier didn’t open so attendant charged cash, but FastTag also got debited TWICE!
  @NHAISocialmedia",,,,NHAI
238,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,The Name,/atheeq007,"Mar 10, 2021",2021-03-10 03:18:07+00:00,"It's good on toll jam , but its a scam ,where minimum balance to be maintained ,and at times recharge takes time.
The most useless thing is the fast tag app...
  #fasttag  
  #NHAI",,,1,NHAI
239,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Saurabh,/BhogalSaurabh,"Apr 21, 2022",2022-04-21 07:03:44+00:00,"#Airtel   #AirtelPaymentsBank    #nhai    #nitingadkari    #fasttag    #npci 

Incorrect amount has been deducted on return journey and same incident has been repeated again and again",,1,1,NHAI
240,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Ashish Srivastava,/ad4justice,"Sep 16, 2019",2019-09-16 06:14:25+00:00,"FastTag recharge is almost like a harassment, the site never works, Booth recharge can't be done before 24 hours of expiry and online payment not allowed @NHAISocialmedia         #NHAI     #FastTag",,,,NHAI
241,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Rajeev Singh,/rajeevsinghjewa,"Nov 11, 2019",2019-11-11 02:52:32+00:00,"Kindly add the option of adding money through upi and other payment modes for Fast-tag apart from Paytm. End this monopoly!!
 #pmoindia         #ministryoftransport    #fasttag     #nhai    #nitingadkari",,,2,NHAI
242,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Mayur Rastogi,/RastogiMayur21,Jun 15,2023-06-15 03:48:23+00:00,"#paytm    #Fasttag     #NHAI    #PaytmUPILite   #gadpuriToll   #scams 
This is super frustrating to see amount deducted without visiting toll...pls don't cheat  #PaytmUPILite   #gadpuriToll    #NHAI   
What is this ? No camera to see Car or Number plate ? Or you're alloting duplicate  #FastTags  ?",,,,NHAI
243,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Anuj Garg,/Anuj_Society,Jun 23,2023-06-23 10:35:37+00:00,"#nhai  
Twitter is just a tool to showcase positive things.
when it comes to accountability or issues, all authorities become silent.

Does   #fasttag   really made life easy. Even after fast tag even if we get long que's that something is seriously wrong with implementation.",,,,NHAI
244,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,RAKESH MEENA,/rakeshmn08,"Jun 20, 2022",2022-06-20 11:24:54+00:00,"#idbifasttag   #aajtak   #PMModi   #India    #fasttag     #nhai   
I have fasttag but due to idbi bank i have paid payment by cash,..just double paid...why my fasttag is not working..i have sufficient blance in fasttag...apart toll plaza told me low balance.",,,,NHAI
245,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,jslimaye | ǝʎɐɯılsɾ,/jslimaye,"Sep 14, 2019",2019-09-14 11:12:45+00:00,"Sardewadi plaza Pune-Solapur  #NH65  has ONLY ONE lane for   #NHAI     #FastTag  
This lane also NOT PROPERLY marked by bright FastTag logo 
Had to pay toll by cash despite having   #FastTag  
Same situation at Patas toll plaza NH65 
 #DigitalIndia  @NHAISocialmedia    ",,,,NHAI
246,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,sunny,/sunnysbatra,"Jun 6, 2022",2022-06-06 13:19:23+00:00,"I have car up14ak5870
But today i m not pass any toll plaza how could toll cut on my fast tag. Call me on my number 8755314131.
  #nhai  
 #digitalindia 
 #nitingadkari 
 #bjp 
  #fasttag  
 #fraudalert",1,3,1,NHAI
247,https://twitter.com/search?q=%23nhai%20%23fasttag&src=typed_query&f=top,Banavath Sanjeev Kumar,/Sanjeev_Banavat,Jan 28,2023-01-28 03:55:03+00:00,"What’s the use with the fast tag. Why to have fast tag. Do the employees and the management know the rules about the fast tag.
Faced Many a time with the fast tag.   #fasttag     #NHAI     ",,,,NHAI
